,job,job_status,unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown,y
3797,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3798,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3799,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3800,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3801,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3802,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3803,student,9,0,0,0,0,0,0,0,0,1,0,0,0,0
3804,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3805,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3806,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
3807,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3808,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3809,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3810,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3811,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3812,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3813,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
3814,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3815,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3816,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3817,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,1
3818,services,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3819,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,1
3820,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3821,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3822,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3823,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3824,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3825,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3826,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3827,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3828,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3829,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3830,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3831,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3832,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3833,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3834,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
3835,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,1
3836,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3837,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3838,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3839,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3840,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3841,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3842,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3843,unknown,12,0,0,0,0,0,0,0,0,0,0,0,1,1
3844,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,1
3845,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3846,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3847,unemployed,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3848,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3849,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3850,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3851,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3852,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3853,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,1
3854,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3855,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3856,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,0
3857,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3858,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3859,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3860,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3861,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3862,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
3863,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3864,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3865,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3866,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3867,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3868,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3869,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3870,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3871,unemployed,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3872,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3873,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3874,student,9,0,0,0,0,0,0,0,0,1,0,0,0,1
3875,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,0
3876,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3877,unknown,12,0,0,0,0,0,0,0,0,0,0,0,1,0
3878,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3879,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3880,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3881,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,1
3882,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3883,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3884,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
3885,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3886,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3887,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3888,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3889,management,3,0,0,1,0,0,0,0,0,0,0,0,0,1
3890,services,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3891,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
3892,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3893,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3894,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3895,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3896,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,1
3897,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3898,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3899,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3900,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3901,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3902,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3903,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3904,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3905,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3906,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3907,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3908,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3909,management,3,0,0,1,0,0,0,0,0,0,0,0,0,1
3910,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3911,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3912,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3913,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3914,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,1
3915,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3916,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3917,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,1
3918,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3919,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,0
3920,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3921,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3922,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3923,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
3924,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3925,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3926,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
3927,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3928,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3929,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,0
3930,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,1
3931,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,1
3932,management,3,0,0,1,0,0,0,0,0,0,0,0,0,1
3933,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3934,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3935,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3936,management,3,0,0,1,0,0,0,0,0,0,0,0,0,1
3937,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,0
3938,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3939,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3940,student,9,0,0,0,0,0,0,0,0,1,0,0,0,0
3941,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3942,management,3,0,0,1,0,0,0,0,0,0,0,0,0,1
3943,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3944,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3945,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3946,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3947,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3948,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3949,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,0
3950,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3951,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3952,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3953,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3954,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3955,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3956,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,1
3957,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3958,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3959,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
3960,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3961,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,1
3962,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3963,unknown,12,0,0,0,0,0,0,0,0,0,0,0,1,0
3964,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3965,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
3966,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3967,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3968,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3969,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
3970,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3971,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3972,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
3973,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3974,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
3975,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3976,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3977,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3978,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,1
3979,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3980,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3981,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3982,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3983,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3984,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3985,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3986,unknown,12,0,0,0,0,0,0,0,0,0,0,0,1,0
3987,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3988,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3989,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3990,unknown,12,0,0,0,0,0,0,0,0,0,0,0,1,0
3991,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3992,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
3993,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3994,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3995,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,1
3996,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3997,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3998,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3999,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4001,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4002,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4003,student,9,0,0,0,0,0,0,0,0,1,0,0,0,0
4004,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4005,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4006,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4007,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
4008,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
4009,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,1
4010,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4011,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4012,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4013,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4014,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4015,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4016,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4017,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4018,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4019,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4020,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4021,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,1
4022,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4023,unemployed,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4024,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4025,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4026,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4027,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4028,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,1
4029,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4030,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4031,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4032,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
4033,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4034,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4035,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4036,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4037,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4038,unknown,12,0,0,0,0,0,0,0,0,0,0,0,1,0
4039,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4040,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,1
4041,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4042,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4043,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4044,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4045,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4046,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4047,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
4048,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4049,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4050,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4051,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
4052,unemployed,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4053,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4054,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4055,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4056,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4057,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4058,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4059,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4060,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4061,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,1
4062,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4063,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4064,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4065,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
4066,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4067,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4068,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4069,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4070,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4071,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4072,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4073,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4074,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4075,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4076,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4077,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4078,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4079,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
4080,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4081,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4082,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4083,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4084,unemployed,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4085,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4086,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4087,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4088,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4089,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,1
4090,management,3,0,0,1,0,0,0,0,0,0,0,0,0,1
4091,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4092,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4093,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,1
4094,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4095,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4096,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
4097,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4098,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4099,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4100,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4101,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4102,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4103,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4104,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4105,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
4106,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4107,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4108,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,1
4109,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4110,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4111,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4112,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4113,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4114,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4115,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4116,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
4117,student,9,0,0,0,0,0,0,0,0,1,0,0,0,1
4118,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4119,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
4120,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4121,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4122,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4123,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,1
4124,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,1
4125,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,1
4126,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4127,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4128,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4129,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4130,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4131,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4132,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4133,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4134,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4135,unemployed,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4136,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4137,unknown,12,0,0,0,0,0,0,0,0,0,0,0,1,0
4138,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,0
4139,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4140,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4141,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4142,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4143,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4144,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4145,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4146,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4147,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4148,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,1
4149,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4150,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4151,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4152,student,9,0,0,0,0,0,0,0,0,1,0,0,0,0
4153,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4154,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4155,unknown,12,0,0,0,0,0,0,0,0,0,0,0,1,0
4156,entrepreneur,7,0,0,0,0,0,0,1,0,0,0,0,0,0
4157,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,0
4158,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4159,unemployed,1,1,0,0,0,0,0,0,0,0,0,0,0,1
4160,retired,11,0,0,0,0,0,0,0,0,0,0,1,0,1
4161,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4162,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4163,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4164,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4165,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4166,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4167,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4168,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4169,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4170,self-employed,5,0,0,0,0,1,0,0,0,0,0,0,0,0
4171,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4172,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4173,admin.,8,0,0,0,0,0,0,0,1,0,0,0,0,0
4174,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4175,student,9,0,0,0,0,0,0,0,0,1,0,0,0,0
4176,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,1
4177,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4178,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4179,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4180,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4181,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4182,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4183,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4184,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4185,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4186,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4187,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4188,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4189,technician,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4190,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4191,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4192,management,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4193,services,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4194,services,2,0,1,0,0,0,0,0,0,0,0,0,0,1
4195,housemaid,10,0,0,0,0,0,0,0,0,0,1,0,0,0
4196,blue-collar,4,0,0,0,1,0,0,0,0,0,0,0,0,1
